cod	c02	c04	tent	tsal	c03	fecha
839	55.75	53.56	26.44	27.06	55	2014-06-05 04:27:08
840	55.75	53.5	26.44	27	55	2014-06-05 04:28:08
841	55.75	53.56	26.44	27	55	2014-06-05 04:29:08
842	55.75	53.5	26.44	27	55	2014-06-05 04:30:08
843	55.75	53.56	26.44	27	55	2014-06-05 04:31:09
844	55.75	53.5	26.44	27	54.94	2014-06-05 04:32:09
845	55.69	53.5	26.44	27	55	2014-06-05 04:33:09
846	55.75	53.56	26.44	27	55	2014-06-05 04:34:09
847	55.75	53.56	26.38	27	55	2014-06-05 04:35:09
848	55.75	53.56	26.44	27	55	2014-06-05 04:36:10
849	55.75	53.5	26.44	27	54.94	2014-06-05 04:37:10
850	55.75	53.5	26.44	27	54.94	2014-06-05 04:38:10
851	55.75	53.5	26.38	27	54.94	2014-06-05 04:39:10
852	55.69	53.5	26.38	27	54.94	2014-06-05 04:40:11
853	55.75	53.5	26.38	27	55	2014-06-05 04:41:11
854	55.75	53.5	26.38	27	55	2014-06-05 04:42:11
855	55.75	53.5	26.38	26.94	54.94	2014-06-05 04:43:11
856	55.75	53.56	26.38	27	55	2014-06-05 04:44:11
857	55.75	53.5	26.38	26.94	55	2014-06-05 04:45:12
858	55.75	53.5	26.38	26.94	54.94	2014-06-05 04:46:12
859	55.75	53.44	26.38	27	54.94	2014-06-05 04:47:12
860	55.75	53.44	26.38	26.94	54.94	2014-06-05 04:48:12
861	55.75	53.44	26.38	26.94	54.88	2014-06-05 04:49:13
862	55.75	53.5	26.38	26.94	54.88	2014-06-05 04:50:13
863	55.69	53.5	26.38	26.94	54.94	2014-06-05 04:51:13
864	55.63	53.5	26.38	26.94	54.94	2014-06-05 04:52:13
865	55.63	53.5	26.38	26.94	54.94	2014-06-05 04:53:13
866	55.69	53.5	26.38	26.94	54.94	2014-06-05 04:54:14
867	55.69	53.5	26.38	26.94	54.94	2014-06-05 04:55:14
868	55.63	53.5	26.38	26.94	54.94	2014-06-05 04:56:14
869	55.69	53.5	26.38	26.94	54.94	2014-06-05 04:57:14
870	55.69	53.5	26.44	26.94	54.94	2014-06-05 04:58:15
871	55.69	53.5	26.38	26.94	54.94	2014-06-05 04:59:15
872	55.63	53.5	26.44	26.94	54.88	2014-06-05 05:00:15
873	55.63	53.5	26.38	26.94	54.88	2014-06-05 05:01:15
874	55.69	53.5	26.38	26.94	54.88	2014-06-05 05:02:15
875	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:03:16
876	55.69	53.5	26.38	26.94	54.94	2014-06-05 05:04:16
877	55.63	53.5	26.38	26.88	54.94	2014-06-05 05:05:16
878	55.63	53.44	26.38	26.94	54.94	2014-06-05 05:06:16
879	55.69	53.44	26.38	26.94	54.94	2014-06-05 05:07:17
880	55.63	53.44	26.38	26.94	54.94	2014-06-05 05:08:17
881	55.69	53.38	26.38	26.94	54.94	2014-06-05 05:09:17
882	55.69	53.38	26.38	26.94	54.88	2014-06-05 05:10:17
883	55.69	53.38	26.38	26.94	54.94	2014-06-05 05:11:18
884	55.69	53.38	26.38	26.94	54.94	2014-06-05 05:12:18
885	55.69	53.44	26.38	26.94	54.94	2014-06-05 05:13:18
886	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:14:18
887	55.69	53.44	26.38	26.94	54.81	2014-06-05 05:15:18
888	55.69	53.44	26.31	26.88	54.88	2014-06-05 05:16:18
889	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:17:19
890	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:18:19
891	55.69	53.44	26.31	26.94	54.88	2014-06-05 05:19:19
892	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:20:19
893	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:21:20
894	55.69	53.38	26.31	26.88	54.88	2014-06-05 05:22:20
895	55.69	53.38	26.38	26.94	54.88	2014-06-05 05:23:20
896	55.69	53.38	26.38	26.94	54.88	2014-06-05 05:24:20
897	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:25:20
898	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:26:21
899	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:27:21
900	55.69	53.44	26.38	26.94	54.81	2014-06-05 05:28:21
901	55.69	53.44	26.38	26.94	54.88	2014-06-05 05:29:21
902	55.63	53.44	26.38	26.94	54.81	2014-06-05 05:30:22
903	55.63	53.44	26.38	26.94	54.81	2014-06-05 05:31:22
904	55.56	53.44	26.38	26.94	54.81	2014-06-05 05:32:22
905	55.56	53.44	26.38	26.94	54.81	2014-06-05 05:33:22
906	55.56	53.44	26.31	26.94	54.88	2014-06-05 05:34:22
907	55.56	53.44	26.31	26.88	54.88	2014-06-05 05:35:23
908	55.63	53.38	26.38	26.88	54.88	2014-06-05 05:36:23
909	55.63	53.38	26.31	26.94	54.88	2014-06-05 05:37:23
910	55.69	53.38	26.31	26.88	54.88	2014-06-05 05:38:23
911	55.63	53.44	26.31	26.88	54.88	2014-06-05 05:39:23
912	55.63	53.38	26.31	26.88	54.88	2014-06-05 05:40:24
913	55.63	53.38	26.31	26.88	54.88	2014-06-05 05:41:24
914	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:42:24
915	55.63	53.31	26.31	26.88	54.81	2014-06-05 05:43:24
916	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:44:25
917	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:45:25
918	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:46:25
919	55.56	53.44	26.31	26.88	54.81	2014-06-05 05:47:25
920	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:48:25
921	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:49:26
922	55.63	53.38	26.38	26.88	54.81	2014-06-05 05:50:26
923	55.56	53.38	26.31	26.88	54.81	2014-06-05 05:51:26
924	55.63	53.44	26.31	26.88	54.81	2014-06-05 05:52:26
925	55.56	53.44	26.31	26.88	54.81	2014-06-05 05:53:26
926	55.56	53.38	26.31	26.81	54.81	2014-06-05 05:54:27
927	55.56	53.44	26.38	26.88	54.81	2014-06-05 05:55:27
928	55.56	53.38	26.31	26.88	54.88	2014-06-05 05:56:27
929	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:57:27
930	55.63	53.38	26.31	26.88	54.81	2014-06-05 05:58:28
931	55.56	53.44	26.31	26.88	54.81	2014-06-05 05:59:28
932	55.56	53.44	26.31	26.88	54.81	2014-06-05 06:00:28
933	55.5	53.38	26.31	26.81	54.81	2014-06-05 06:01:28
934	55.56	53.44	26.31	26.88	54.88	2014-06-05 06:02:28
935	55.56	53.38	26.31	26.88	54.88	2014-06-05 06:03:29
936	55.56	53.44	26.31	26.88	54.88	2014-06-05 06:04:29
937	55.56	53.44	26.31	26.88	54.81	2014-06-05 06:05:29
938	55.56	53.38	26.25	26.88	54.81	2014-06-05 06:06:29
939	55.56	53.38	26.25	26.88	54.81	2014-06-05 06:07:30
940	55.63	53.38	26.31	26.88	54.81	2014-06-05 06:08:30
941	55.63	53.44	26.31	26.88	54.81	2014-06-05 06:09:30
942	55.63	53.38	26.25	26.81	54.81	2014-06-05 06:10:30
943	55.63	53.38	26.25	26.81	54.88	2014-06-05 06:11:30
944	55.63	53.38	26.25	26.81	54.81	2014-06-05 06:12:31
945	55.63	53.38	26.25	26.81	54.88	2014-06-05 06:13:31
946	55.63	53.31	26.25	26.81	54.81	2014-06-05 06:14:31
947	55.63	53.31	26.25	26.81	54.88	2014-06-05 06:15:31
948	55.63	53.25	26.25	26.81	54.88	2014-06-05 06:16:32
949	55.56	53.31	26.25	26.81	54.88	2014-06-05 06:17:32
950	55.56	53.31	26.25	26.81	54.81	2014-06-05 06:18:32
951	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:19:32
952	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:20:32
953	55.56	53.38	26.25	26.81	54.88	2014-06-05 06:21:33
954	55.56	53.31	26.25	26.81	54.88	2014-06-05 06:22:33
955	55.56	53.31	26.25	26.81	54.81	2014-06-05 06:23:33
956	55.56	53.31	26.25	26.81	54.81	2014-06-05 06:24:33
957	55.56	53.38	26.25	26.81	54.75	2014-06-05 06:25:33
958	55.63	53.38	26.25	26.81	54.75	2014-06-05 06:26:34
959	55.56	53.38	26.25	26.81	54.75	2014-06-05 06:27:34
960	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:28:34
961	55.5	53.38	26.25	26.81	54.81	2014-06-05 06:29:34
962	55.5	53.38	26.25	26.81	54.81	2014-06-05 06:30:35
963	55.5	53.38	26.25	26.81	54.81	2014-06-05 06:31:35
964	55.5	53.38	26.25	26.81	54.81	2014-06-05 06:32:35
965	55.5	53.38	26.25	26.81	54.81	2014-06-05 06:33:35
966	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:34:35
967	55.56	53.38	26.25	26.75	54.81	2014-06-05 06:35:36
968	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:36:36
969	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:37:36
970	55.63	53.38	26.25	26.81	54.81	2014-06-05 06:38:36
971	55.63	53.38	26.25	26.81	54.81	2014-06-05 06:39:36
972	55.56	53.38	26.25	26.81	54.81	2014-06-05 06:40:37
973	55.56	53.38	26.19	26.75	54.81	2014-06-05 06:41:37
974	55.56	53.38	26.13	26.69	54.81	2014-06-05 06:42:37
975	55.56	53.38	26.13	26.69	54.81	2014-06-05 06:43:37
976	55.56	53.38	26.13	26.69	54.81	2014-06-05 06:44:38
977	55.5	53.38	26.13	26.69	54.75	2014-06-05 06:45:38
978	55.5	53.38	26.19	26.69	54.75	2014-06-05 06:46:38
979	55.56	53.38	26.19	26.75	54.75	2014-06-05 06:47:38
980	55.56	53.38	26.25	26.75	54.75	2014-06-05 06:48:38
981	55.56	53.38	26.25	26.75	54.75	2014-06-05 06:49:39
982	55.63	53.38	26.25	26.81	54.81	2014-06-05 06:50:39
983	55.63	53.38	26.25	26.75	54.75	2014-06-05 06:51:39
984	55.56	53.38	26.25	26.75	54.75	2014-06-05 06:52:39
985	55.56	53.31	26.25	26.75	54.75	2014-06-05 06:53:40
986	55.56	53.38	26.25	26.75	54.75	2014-06-05 06:54:40
987	55.56	53.31	26.25	26.81	54.81	2014-06-05 06:55:40
988	55.5	53.25	26.25	26.81	54.81	2014-06-05 06:56:40
989	55.5	53.25	26.25	26.81	54.81	2014-06-05 06:57:40
990	55.5	53.25	26.19	26.81	54.81	2014-06-05 06:58:41
991	55.56	53.31	26.25	26.81	54.81	2014-06-05 06:59:41
992	55.5	53.31	26.25	26.81	54.75	2014-06-05 07:00:41
993	55.56	53.31	26.25	26.81	54.75	2014-06-05 07:01:41
994	55.56	53.38	26.25	26.81	54.75	2014-06-05 07:02:42
995	55.56	53.31	26.25	26.81	54.81	2014-06-05 07:03:42
996	55.5	53.38	26.25	26.81	54.81	2014-06-05 07:04:42
997	55.5	53.38	26.25	26.81	54.75	2014-06-05 07:05:42
998	55.5	53.38	26.25	26.81	54.75	2014-06-05 07:06:42
999	55.5	53.38	26.25	26.81	54.75	2014-06-05 07:07:43
1000	55.44	53.38	26.25	26.75	54.75	2014-06-05 07:08:43
1001	55.5	53.38	26.25	26.81	54.75	2014-06-05 07:09:43
1002	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:10:43
1003	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:11:43
1004	55.5	53.38	26.25	26.75	54.75	2014-06-05 07:12:44
1005	55.5	53.38	26.25	26.81	54.75	2014-06-05 07:13:44
1006	55.5	53.31	26.25	26.81	54.75	2014-06-05 07:14:44
1007	55.5	53.31	26.19	26.81	54.75	2014-06-05 07:15:44
1008	55.56	53.38	26.25	26.81	54.75	2014-06-05 07:16:45
1009	55.56	53.31	26.25	26.81	54.75	2014-06-05 07:17:45
1010	55.56	53.31	26.19	26.81	54.75	2014-06-05 07:18:45
1011	55.56	53.31	26.25	26.81	54.75	2014-06-05 07:19:45
1012	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:20:45
1013	55.5	53.31	26.19	26.81	54.75	2014-06-05 07:21:46
1014	55.44	53.31	26.19	26.81	54.75	2014-06-05 07:22:46
1015	55.5	53.31	26.19	26.75	54.75	2014-06-05 07:23:46
1016	55.5	53.25	26.25	26.75	54.75	2014-06-05 07:24:46
1017	55.5	53.25	26.19	26.75	54.75	2014-06-05 07:25:46
1018	55.5	53.31	26.19	26.75	54.75	2014-06-05 07:26:47
1019	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:27:47
1020	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:28:47
1021	55.5	53.31	26.25	26.81	54.75	2014-06-05 07:29:47
1022	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:30:48
1023	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:31:48
1024	55.5	53.31	26.25	26.81	54.75	2014-06-05 07:32:48
1025	55.5	53.31	26.25	26.75	54.75	2014-06-05 07:33:48
1026	55.5	53.31	26.25	26.75	54.69	2014-06-05 07:34:48
1027	55.5	53.38	26.25	26.81	54.69	2014-06-05 07:35:49
1028	55.5	53.31	26.25	26.81	54.69	2014-06-05 07:36:49
1029	55.5	53.31	26.25	26.81	54.69	2014-06-05 07:37:49
1030	55.5	53.31	26.25	26.81	54.69	2014-06-05 07:38:49
1031	55.44	53.31	26.25	26.81	54.75	2014-06-05 07:39:50
1032	55.5	53.31	26.25	26.81	54.75	2014-06-05 07:40:50
1033	55.5	53.31	26.25	26.81	54.75	2014-06-05 07:41:50
1034	55.5	53.25	26.25	26.81	54.69	2014-06-05 07:42:50
1035	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:43:50
1036	55.44	53.25	26.25	26.81	54.69	2014-06-05 07:44:51
1037	55.44	53.25	26.25	26.81	54.69	2014-06-05 07:45:51
1038	55.44	53.25	26.25	26.81	54.63	2014-06-05 07:46:51
1039	55.44	53.25	26.25	26.81	54.69	2014-06-05 07:47:51
1040	55.38	53.31	26.25	26.81	54.69	2014-06-05 07:48:52
1041	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:49:52
1042	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:50:52
1043	55.44	53.31	26.25	26.81	54.63	2014-06-05 07:51:52
1044	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:52:52
1045	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:53:53
1046	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:54:53
1047	55.44	53.25	26.25	26.81	54.69	2014-06-05 07:55:53
1048	55.44	53.31	26.25	26.81	54.69	2014-06-05 07:56:53
1049	55.5	53.31	26.25	26.81	54.69	2014-06-05 07:57:54
1050	55.5	53.31	26.25	26.81	54.69	2014-06-05 07:58:54
1051	55.5	53.31	26.25	26.81	54.69	2014-06-05 07:59:54
1052	55.5	53.25	26.25	26.81	54.69	2014-06-05 08:00:54
1053	55.5	53.25	26.25	26.81	54.69	2014-06-05 08:01:54
1054	55.5	53.25	26.25	26.81	54.69	2014-06-05 08:02:55
1055	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:03:55
1056	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:04:55
1057	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:05:55
1058	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:06:56
1059	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:07:56
1060	55.44	53.19	26.25	26.81	54.69	2014-06-05 08:08:56
1061	55.5	53.19	26.25	26.81	54.69	2014-06-05 08:09:56
1062	55.5	53.25	26.25	26.81	54.69	2014-06-05 08:10:56
1063	55.5	53.25	26.25	26.81	54.69	2014-06-05 08:11:57
1064	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:12:57
1065	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:13:57
1066	55.38	53.25	26.25	26.75	54.63	2014-06-05 08:14:57
1067	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:15:58
1068	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:16:58
1069	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:17:58
1070	55.44	53.25	26.25	26.81	54.69	2014-06-05 08:18:58
1071	55.44	53.25	26.25	26.81	54.63	2014-06-05 08:19:58
1072	55.44	53.25	26.25	26.81	54.63	2014-06-05 08:20:59
1073	55.44	53.25	26.25	26.81	54.63	2014-06-05 08:21:59
1074	55.44	53.25	26.25	26.81	54.63	2014-06-05 08:22:59
1075	55.44	53.25	26.25	26.81	54.63	2014-06-05 08:23:59
1076	55.5	53.19	26.25	26.81	54.63	2014-06-05 08:25:00
1077	55.44	53.19	26.25	26.81	54.63	2014-06-05 08:26:00
1078	55.44	53.19	26.25	26.81	54.69	2014-06-05 08:27:00
1079	55.5	53.19	26.25	26.81	54.63	2014-06-05 08:28:00
1080	55.44	53.19	26.25	26.81	54.69	2014-06-05 08:29:00
1081	55.44	53.19	26.31	26.81	54.69	2014-06-05 08:30:01
1082	55.44	53.19	26.31	26.81	54.69	2014-06-05 08:31:01
1083	55.44	53.19	26.31	26.81	54.69	2014-06-05 08:32:01
1084	55.44	53.19	26.31	26.81	54.69	2014-06-05 08:33:01
1085	55.5	53.25	26.31	26.81	54.69	2014-06-05 08:34:01
1086	55.5	53.25	26.31	26.81	54.63	2014-06-05 08:35:02
1087	55.5	53.25	26.31	26.81	54.63	2014-06-05 08:36:02
1088	55.44	53.25	26.31	26.81	54.63	2014-06-05 08:37:02
1089	55.5	53.25	26.31	26.81	54.69	2014-06-05 08:38:02
1090	55.5	53.25	26.31	26.81	54.63	2014-06-05 08:39:03
1091	55.5	53.25	26.31	26.88	54.63	2014-06-05 08:40:03
1092	55.44	53.25	26.31	26.88	54.63	2014-06-05 08:41:03
1093	55.44	53.19	26.31	26.88	54.69	2014-06-05 08:42:03
1094	55.44	53.13	26.31	26.88	54.69	2014-06-05 08:43:03
1095	55.44	53.19	26.38	26.88	54.63	2014-06-05 08:44:04
1096	55.44	53.19	26.38	26.88	54.69	2014-06-05 08:45:04
1097	55.44	53.19	26.38	26.88	54.63	2014-06-05 08:46:04
1098	55.38	53.25	26.38	26.88	54.69	2014-06-05 08:47:04
1099	55.38	53.25	26.38	26.88	54.69	2014-06-05 08:48:05
1100	55.44	53.25	26.38	26.88	54.69	2014-06-05 08:49:05
1101	55.44	53.25	26.38	26.88	54.69	2014-06-05 08:50:05
1102	55.5	53.25	26.38	26.88	54.69	2014-06-05 08:51:05
1103	55.5	53.25	26.38	26.88	54.69	2014-06-05 08:52:05
1104	55.5	53.25	26.38	26.88	54.69	2014-06-05 08:53:06
1105	55.44	53.25	26.38	26.88	54.69	2014-06-05 08:54:06
1106	55.44	53.25	26.38	26.88	54.69	2014-06-05 08:55:06
1107	55.44	53.25	26.38	26.88	54.69	2014-06-05 08:56:06
1108	55.38	53.19	26.38	26.88	54.69	2014-06-05 08:57:07
1109	55.38	53.19	26.38	26.88	54.69	2014-06-05 08:58:07
1110	55.44	53.19	26.38	26.88	54.69	2014-06-05 08:59:07
1111	55.44	53.25	26.38	26.88	54.69	2014-06-05 09:00:07
1112	55.5	53.19	26.38	26.88	54.69	2014-06-05 09:01:07
1113	55.5	53.19	26.38	26.88	54.69	2014-06-05 09:02:08
1114	55.5	53.19	26.38	26.88	54.69	2014-06-05 09:03:08
1115	55.5	53.13	26.38	26.88	54.69	2014-06-05 09:04:08
1116	55.5	53.13	26.44	26.88	54.69	2014-06-05 09:05:08
1117	55.5	53.19	26.38	26.88	54.69	2014-06-05 09:06:09
1118	55.5	53.13	26.38	26.88	54.69	2014-06-05 09:07:09
1119	55.5	53.19	26.38	26.88	54.69	2014-06-05 09:08:09
1120	55.5	53.19	26.38	26.88	54.69	2014-06-05 09:09:09
1121	55.5	53.25	26.38	26.88	54.69	2014-06-05 09:10:10
1122	55.5	53.25	26.38	26.88	54.69	2014-06-05 09:11:10
1123	55.5	53.25	26.38	26.88	54.69	2014-06-05 09:12:10
1124	55.5	53.25	26.44	26.88	54.75	2014-06-05 09:13:10
1125	55.5	53.25	26.44	26.81	54.69	2014-06-05 09:14:10
1126	55.5	53.25	26.44	26.88	54.69	2014-06-05 09:15:11
1127	55.5	53.25	26.44	26.88	54.75	2014-06-05 09:16:11
1128	55.5	53.25	26.44	26.88	54.69	2014-06-05 09:17:11
1129	55.5	53.25	26.44	26.88	54.69	2014-06-05 09:18:11
1130	55.5	53.31	26.44	26.88	54.63	2014-06-05 09:19:11
1131	55.5	53.25	26.44	26.88	54.63	2014-06-05 09:20:12
1132	55.5	53.31	26.5	26.88	54.63	2014-06-05 09:21:12
1133	55.5	53.25	26.5	26.88	54.69	2014-06-05 09:22:12
1134	55.56	53.19	26.5	26.94	54.69	2014-06-05 09:23:12
1135	55.56	53.25	26.5	26.94	54.69	2014-06-05 09:24:13
1136	55.56	53.25	26.5	26.94	54.69	2014-06-05 09:25:13
1137	55.56	53.25	26.5	26.94	54.69	2014-06-05 09:26:13
1138	55.56	53.25	26.56	26.88	54.75	2014-06-05 09:27:13
1139	55.5	53.25	26.56	26.88	54.75	2014-06-05 09:28:13
1140	55.5	53.25	26.56	26.88	54.75	2014-06-05 09:29:14
1141	55.5	53.31	26.56	26.88	54.75	2014-06-05 09:30:14
1142	55.5	53.31	26.56	26.94	54.75	2014-06-05 09:31:14
1143	55.5	53.31	26.56	26.94	54.75	2014-06-05 09:32:14
1144	55.56	53.31	26.56	26.94	54.69	2014-06-05 09:33:14
1145	55.56	53.31	26.5	26.94	54.75	2014-06-05 09:34:15
1146	55.56	53.31	26.5	26.94	54.75	2014-06-05 09:35:15
1147	55.56	53.38	26.5	26.94	54.75	2014-06-05 09:36:15
1148	55.56	53.31	26.5	26.94	54.75	2014-06-05 09:37:15
1149	55.56	53.31	26.5	26.94	54.75	2014-06-05 09:38:15
1150	55.56	53.31	26.5	26.94	54.75	2014-06-05 09:39:16
1151	55.56	53.31	26.44	26.94	54.75	2014-06-05 09:40:16
1152	55.56	53.31	26.5	27	54.81	2014-06-05 09:41:16
1153	55.56	53.31	26.5	26.94	54.81	2014-06-05 09:42:16
1154	55.56	53.31	26.5	26.94	54.81	2014-06-05 09:43:16
1155	55.56	53.38	26.5	26.94	54.81	2014-06-05 09:44:17
1156	55.63	53.38	26.56	26.88	54.81	2014-06-05 09:45:17
1157	55.56	53.38	26.56	26.88	54.75	2014-06-05 09:46:17
1158	55.56	53.38	26.56	26.94	54.81	2014-06-05 09:47:17
1159	55.63	53.38	26.56	26.88	54.75	2014-06-05 09:48:17
1160	55.56	53.31	26.5	26.94	54.75	2014-06-05 09:49:18
1161	55.63	53.25	26.56	26.94	54.75	2014-06-05 09:50:18
1162	55.56	53.25	26.56	26.94	54.75	2014-06-05 09:51:18
1163	55.5	53.25	26.56	27	54.75	2014-06-05 09:52:18
1164	55.56	53.25	26.56	27	54.75	2014-06-05 09:53:18
1165	55.56	53.31	26.56	27	54.75	2014-06-05 09:54:19
1166	55.56	53.31	26.63	27	54.81	2014-06-05 09:55:19
1167	55.56	53.31	26.63	26.94	54.75	2014-06-05 09:56:19
1168	55.63	53.38	26.63	27	54.81	2014-06-05 09:57:19
1169	55.63	53.38	26.63	27	54.75	2014-06-05 09:58:20
1170	55.63	53.38	26.63	27	54.75	2014-06-05 09:59:20
1171	55.63	53.38	26.63	27	54.75	2014-06-05 10:00:20
1172	55.63	53.38	26.63	27	54.75	2014-06-05 10:01:20
1173	55.56	53.38	26.63	27	54.81	2014-06-05 10:02:20
1174	55.56	53.44	26.69	27.06	54.81	2014-06-05 10:03:21
1175	55.63	53.44	26.63	27.06	54.81	2014-06-05 10:04:21
1176	55.63	53.44	26.69	27	54.81	2014-06-05 10:05:21
1177	55.63	53.44	26.75	27.06	54.81	2014-06-05 10:06:21
1178	55.56	53.44	26.75	27	54.81	2014-06-05 10:07:21
1179	55.56	53.44	26.75	27.06	54.81	2014-06-05 10:08:22
1180	55.56	53.44	26.75	27.13	54.81	2014-06-05 10:09:22
1181	55.63	53.44	26.75	27.06	54.88	2014-06-05 10:10:22
1182	55.63	53.38	26.81	27.13	54.81	2014-06-05 10:11:22
1183	55.56	53.38	26.81	27.13	54.88	2014-06-05 10:12:22
1184	55.56	53.38	26.81	27.13	54.88	2014-06-05 10:13:23
1185	55.63	53.38	26.81	27.19	54.88	2014-06-05 10:14:23
1186	55.63	53.38	26.81	27.19	54.88	2014-06-05 10:15:23
1187	55.63	53.38	26.81	27.19	54.88	2014-06-05 10:16:23
1188	55.56	53.38	26.81	27.19	54.88	2014-06-05 10:17:23
1189	55.63	53.31	26.88	27.19	54.81	2014-06-05 10:18:24
1190	55.63	53.31	26.81	27.19	54.81	2014-06-05 10:19:24
1191	55.69	53.38	26.88	27.19	54.88	2014-06-05 10:20:24
1192	55.69	53.44	26.88	27.19	54.88	2014-06-05 10:21:24
1193	55.69	53.44	26.88	27.25	54.88	2014-06-05 10:22:24
1194	55.63	53.5	26.88	27.19	54.88	2014-06-05 10:23:25
1195	55.69	53.44	26.88	27.25	54.88	2014-06-05 10:24:25
1196	55.69	53.44	26.88	27.19	54.88	2014-06-05 10:25:25
1197	55.69	53.44	26.88	27.25	54.88	2014-06-05 10:26:25
1198	55.69	53.5	26.94	27.19	54.88	2014-06-05 10:27:26
1199	55.69	53.5	26.88	27.19	54.88	2014-06-05 10:28:26
1200	55.63	53.5	26.81	27.25	54.94	2014-06-05 10:29:26
1201	55.63	53.5	26.81	27.25	54.94	2014-06-05 10:30:26
1202	55.69	53.5	26.75	27.25	54.94	2014-06-05 10:31:27
1203	55.69	53.5	26.75	27.25	54.94	2014-06-05 10:32:27
1204	55.69	53.5	26.81	27.25	54.94	2014-06-05 10:33:27
1205	55.75	53.5	26.81	27.25	54.94	2014-06-05 10:34:27
1206	55.75	53.5	26.81	27.25	54.94	2014-06-05 10:35:28
1207	55.75	53.5	26.81	27.25	54.94	2014-06-05 10:36:28
1208	55.75	53.5	26.81	27.25	54.94	2014-06-05 10:37:28
1209	55.75	53.5	26.88	27.25	54.94	2014-06-05 10:38:28
1210	55.75	53.44	26.94	27.25	54.94	2014-06-05 10:39:28
1211	55.69	53.5	27	27.25	54.94	2014-06-05 10:40:29
1212	55.69	53.5	27	27.31	54.94	2014-06-05 10:41:29
1213	55.69	53.5	26.94	27.31	54.94	2014-06-05 10:42:29
1214	55.69	53.5	26.94	27.38	54.94	2014-06-05 10:43:29
1215	55.69	53.5	26.94	27.31	54.94	2014-06-05 10:44:30
1216	55.75	53.5	26.94	27.38	54.94	2014-06-05 10:45:30
1217	55.75	53.44	26.94	27.38	54.94	2014-06-05 10:46:30
1218	55.69	53.5	26.88	27.38	54.88	2014-06-05 10:47:30
1219	55.69	53.5	26.81	27.31	54.88	2014-06-05 10:48:31
1220	55.75	53.5	26.81	27.31	54.94	2014-06-05 10:49:31
1221	55.75	53.44	26.88	27.25	54.94	2014-06-05 10:50:31
1222	55.75	53.5	26.88	27.19	54.94	2014-06-05 10:51:31
1223	55.75	53.56	26.88	27.19	54.94	2014-06-05 10:52:32
1224	55.75	53.5	26.88	27.19	54.94	2014-06-05 10:53:32
1225	55.81	53.5	26.94	27.19	54.94	2014-06-05 10:54:32
1226	55.81	53.5	26.94	27.19	54.94	2014-06-05 10:55:32
1227	55.75	53.56	26.88	27.19	54.94	2014-06-05 10:56:32
1228	55.75	53.56	26.88	27.25	54.94	2014-06-05 10:57:33
1229	55.75	53.56	26.88	27.25	55	2014-06-05 10:58:33
1230	55.75	53.56	26.94	27.25	54.94	2014-06-05 10:59:33
1231	55.75	53.56	27	27.25	54.94	2014-06-05 11:00:33
1232	55.75	53.56	27	27.31	54.94	2014-06-05 11:01:33
1233	55.75	53.63	27	27.31	55	2014-06-05 11:02:34
